Date,Value,Mode,Metric,Year,Month,Quarter,Month_Name
2021-11-23,7194.0,Staten Island Railway,Total Estimated Ridership,2021,11,Q4,November
2021-11-24,6589.0,Staten Island Railway,Total Estimated Ridership,2021,11,Q4,November
2021-11-25,1990.0,Staten Island Railway,Total Estimated Ridership,2021,11,Q4,November
2021-11-26,3205.0,Staten Island Railway,Total Estimated Ridership,2021,11,Q4,November
2021-11-27,2216.0,Staten Island Railway,Total Estimated Ridership,2021,11,Q4,November
2021-11-28,1669.0,Staten Island Railway,Total Estimated Ridership,2021,11,Q4,November
2021-11-29,6692.0,Staten Island Railway,Total Estimated Ridership,2021,11,Q4,November
2021-11-30,7124.0,Staten Island Railway,Total Estimated Ridership,2021,11,Q4,November
2021-12-01,7266.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-02,7290.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-03,6442.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-04,56.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-05,193.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-06,6687.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-07,7367.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-08,6948.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-09,7222.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-10,6331.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-11,2291.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-12,1833.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-13,6769.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-14,7124.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-15,6908.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-16,7043.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-17,6404.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-18,1987.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-19,1694.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-20,5979.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-21,5772.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-22,5594.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-23,5000.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-24,2289.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-25,1008.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-26,1746.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-27,4026.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-28,4372.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-29,3996.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-30,3944.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2021-12-31,2270.0,Staten Island Railway,Total Estimated Ridership,2021,12,Q4,December
2022-01-01,1262.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-02,1571.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-03,4515.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-04,4795.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-05,4659.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-06,4909.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-07,3628.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-08,1672.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-09,1210.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-10,4954.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-11,4655.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-12,5024.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-13,5132.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-14,4774.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-15,1449.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-16,1140.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-17,2190.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-18,5381.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-19,5598.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-20,5031.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-21,4748.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-22,1642.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-23,1245.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-24,5188.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-25,5625.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-26,5197.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-27,5271.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-28,4994.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-29,852.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-30,1233.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-01-31,4968.0,Staten Island Railway,Total Estimated Ridership,2022,1,Q1,January
2022-02-01,4993.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-02,5830.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-03,5750.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-04,5072.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-05,1835.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-06,1388.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-07,5711.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-08,6254.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-09,6297.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-10,6362.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-11,5570.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-12,2295.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-13,1322.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-14,5803.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-15,6447.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-16,6337.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-17,6527.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-18,5677.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-19,2108.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-20,1517.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-21,2781.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-22,5767.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-23,6116.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-24,5879.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-25,4544.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-26,2012.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-27,1523.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-02-28,6170.0,Staten Island Railway,Total Estimated Ridership,2022,2,Q1,February
2022-03-01,6655.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-02,6680.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-03,6674.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-04,5807.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-05,2116.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-06,1550.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-07,6161.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-08,6923.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-09,6200.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-10,6914.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-11,6150.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-12,1748.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-13,1524.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-14,6416.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-15,7287.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-16,7009.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-17,6768.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-18,6288.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-19,2050.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-20,1722.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-21,6367.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-22,7082.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-23,6540.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-24,6513.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-25,6075.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-26,2154.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-27,1602.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-28,6096.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-29,6900.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-30,6920.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-03-31,6890.0,Staten Island Railway,Total Estimated Ridership,2022,3,Q1,March
2022-04-01,5972.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-02,2484.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-03,1419.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-04,6676.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-05,7089.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-06,6569.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-07,6636.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-08,6342.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-09,66.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-10,13.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-11,6354.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-12,7099.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-13,6593.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-14,6381.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-15,4728.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-16,2133.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-17,1640.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-18,5209.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-19,5841.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-20,6097.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-21,5738.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-22,5340.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-23,59.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-24,3.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-25,6322.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-26,7024.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-27,6903.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-28,6765.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-29,5900.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-04-30,2123.0,Staten Island Railway,Total Estimated Ridership,2022,4,Q2,April
2022-05-01,2694.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-02,5425.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-03,7400.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-04,6747.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-05,7061.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-06,5729.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-07,1523.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-08,1449.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-09,6564.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-10,7176.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-11,7159.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-12,6866.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-13,6050.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-14,69.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-15,5.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-16,5996.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-17,7259.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-18,6816.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-19,6790.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-20,6040.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-21,2530.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-22,1863.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-23,6356.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-24,7023.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-25,6862.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-26,6549.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-27,5737.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-28,2191.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-29,2276.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-30,2251.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-05-31,6634.0,Staten Island Railway,Total Estimated Ridership,2022,5,Q2,May
2022-06-01,7084.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-02,6783.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-03,6178.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-04,1844.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-05,1361.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-06,6552.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-07,7169.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-08,7114.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-09,6430.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-10,6304.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-11,1835.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-12,1209.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-13,6608.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-14,7276.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-15,7153.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-16,6720.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-17,6036.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-18,2613.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-19,1903.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-20,4009.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-21,7183.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-22,6910.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-23,6716.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-24,6066.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-25,50.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-26,618.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-27,6260.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
2022-06-28,6903.0,Staten Island Railway,Total Estimated Ridership,2022,6,Q2,June
